shift_id,worker_id,extracted_at,shift_duration_hours,shift_start_hour,is_night_shift,day_of_week,total_upi_amount,total_pos_amount,total_digital_amount,upi_transaction_count,pos_transaction_count,avg_transaction_amount,max_transaction_amount,total_volume_dispensed,expected_cash_from_volume,nozzle_count_active,worker_avg_variance,worker_variance_std,worker_shift_count,worker_flagged_rate,label,scenario
890669aa-1b7b-4e82-ad4c-e4edcce165b8,5d795193-9e95-48c5-a0d7-62e9618b6ec5,2026-04-20T11:28:18.693768,9.09,7,False,4,86664.79,64467.13,151131.92,16,22,3977.16,7883.42,1529.77,152977.0,6,153.14,69.54,37,0.1052,unknown,normal
94c5fa25-04e1-4329-a0cc-b883f3f7ec5e,9eab2650-6dbc-40ba-87b9-583857a1561b,2026-04-20T11:28:18.693793,6.46,6,False,4,73712.27,121573.63,195285.9,42,6,4068.46,7071.68,1979.04,197904.0,3,117.72,22.71,44,0.0852,unknown,normal
d6cdfa8c-3164-4445-b9cb-2348532bd5e9,909aefb3-85f4-45f8-adff-3d36de0a2865,2026-04-20T11:28:18.693819,1.19,23,True,1,0.0,0.0,0.0,23,18,0.0,0.0,2437.87,243787.0,5,3012.08,2671.27,18,0.1297,unknown,random_noise
d361d58a-d8a2-491f-a389-5e0787040efd,8c97b99c-7d63-4cbf-9be3-c4060153c548,2026-04-20T11:28:18.693843,8.63,16,False,0,35586.22,57487.51,93073.73,60,28,1057.66,2446.82,891.65,89165.0,4,88.71,30.27,33,0.117,unknown,normal
fd2a3d07-9c46-4a15-89a4-d2fa5be2c3cd,16fe65ab-6c52-47b9-83ca-f5c9a430d90c,2026-04-20T11:28:18.693866,8.61,15,False,2,40583.93,78168.91,118752.84,37,18,2159.14,4761.99,1182.63,118263.0,6,55.96,20.36,18,0.1262,unknown,normal
8d605352-8c0d-422e-8118-744f0294a7a3,ac38f44a-25ad-47e8-950e-00c9ab4bd11b,2026-04-20T11:28:18.693890,7.22,15,False,1,59586.31,37274.27,96860.58,17,12,3340.02,7342.51,947.3,94730.0,6,190.61,2.13,12,0.0405,unknown,normal
06cf16fa-cfdc-4ffc-a6a5-dacb0c0d234d,e0848045-280c-4f3a-baaf-89eee1b84ab1,2026-04-20T11:28:18.693915,7.2,6,False,0,57155.2,57581.34,114736.54,39,17,2048.87,3983.04,1134.91,113491.0,4,41.15,18.44,37,0.0799,unknown,normal
0d2f89c3-5f63-43c5-a10e-1aa8c1893186,3b1ade7a-98ab-4751-9876-8bb323d25e89,2026-04-20T11:28:18.693938,6.13,8,False,0,66848.9,87008.07,153856.97,36,7,3578.07,12954.36,1892.06,189206.0,4,4150.38,1011.42,42,0.7396,worker,suspicious_worker
e4a10eef-000c-46d9-8ea0-39abc3b7bfa9,cfce89d6-0e12-4aa8-9e59-5cbac6acc8c3,2026-04-20T11:28:18.693963,9.71,6,False,6,12140.73,8488.57,20629.3,14,10,859.55,1886.93,243.68,24368.0,2,213.78,183.45,28,0.2485,nozzle,nozzle_issues
3306b37e-9053-435c-9d9d-be6244858546,6d0f399f-c8f8-439a-a0e4-cea7bb18d5b0,2026-04-20T11:28:18.693991,9.63,8,False,6,110705.83,47553.32,158259.15,49,14,2512.05,4615.97,1619.12,161912.0,6,7.72,27.43,27,0.0989,unknown,normal
5eadc530-386a-4884-8170-28143dec131e,ccc4443b-8553-4c28-9c8e-e02aaa3325ff,2026-04-20T11:28:18.694016,9.24,15,False,0,9288.05,12392.96,21681.01,13,4,1275.35,2762.04,249.72,24972.0,1,407.94,213.25,16,0.146,nozzle,nozzle_issues
ccbcd48a-0343-4e3e-b40f-b72c661a5f69,ef4335c6-24e3-4336-952a-ca7f6f170303,2026-04-20T11:28:18.694045,6.87,6,False,4,26091.99,21859.64,47951.63,15,3,2663.98,5755.95,575.53,57553.0,2,636.18,146.65,20,0.0754,nozzle,nozzle_issues
f7d9a204-9b38-4a62-a87b-fe7c0b174177,15e3eeb7-a410-40e6-99a8-e95f53979478,2026-04-20T11:28:18.694071,6.59,15,False,5,19441.46,42199.04,61640.5,31,11,1467.63,5461.26,859.5,85950.0,5,1646.84,1576.04,18,0.7783,worker,suspicious_worker
4ad56434-4b3c-4d3e-b294-1f20ee41806b,eefbf79b-0742-468d-88e4-2c10c2e0a12e,2026-04-20T11:28:18.694101,13.68,0,True,5,11797.45,251932.58,263730.03,30,22,5071.73,10054.56,2534.79,253479.0,8,2219.06,1533.11,15,0.204,unknown,random_noise
4210cb15-f558-4f8c-b06d-014360da2bd1,7abb76cf-5a2f-42da-b427-d4ae85b91261,2026-04-20T11:28:18.694127,9.32,16,False,3,36329.78,51586.03,87915.81,16,15,2835.99,5975.34,885.67,88567.0,5,67.0,40.81,33,0.0706,unknown,normal
3e1720e6-712e-4c3e-a195-9d719f6de798,d0e384e5-16df-4205-ab36-0b391c42c0ee,2026-04-20T11:28:18.694152,9.08,5,True,2,482.49,18412.6,18895.09,77,13,209.95,1736.77,133.83,13383.0,8,3578.84,2226.13,50,0.5815,unknown,random_noise
41c615e3-2756-495e-80ba-71ce3e3055a1,ff95e9fa-ff6c-43c7-8a2e-df925e6593f9,2026-04-20T11:28:18.694179,6.86,15,False,0,92746.42,60542.12,153288.54,56,7,2433.15,5973.82,1588.47,158847.0,4,113.08,99.78,50,0.0822,unknown,normal
2ffc282e-1e98-4c75-809a-b296a45cf453,2fe95807-347a-4e6c-960a-7930b22be7c8,2026-04-20T11:28:18.694204,8.93,15,False,6,43807.14,42126.41,85933.55,43,15,1481.61,2621.24,861.72,86172.0,5,182.21,32.87,33,0.0346,unknown,normal
94720e8b-717b-409c-b494-ae2ad2dde1cb,50e6f7a0-f2d1-40e3-aba1-ae15f327022e,2026-04-20T11:28:18.694227,9.89,16,False,1,64726.43,74779.11,139505.54,20,16,3875.15,7984.58,1334.01,133401.0,3,182.93,65.33,48,0.0346,unknown,normal
2b4c04a9-9319-419a-90e8-7a44088d2ea0,f464d65a-9f97-46ad-b19d-bd6ff652c95f,2026-04-20T11:28:18.694252,6.92,7,False,4,15431.44,11658.28,27089.72,9,6,1805.98,4864.92,297.98,29798.0,2,319.69,78.53,18,0.151,nozzle,nozzle_issues
108e081a-d8e5-4654-a21b-1e7366a3adbf,c60244e2-f695-4297-a9d2-192535901efa,2026-04-20T11:28:18.694278,7.98,7,False,1,61372.43,114825.36,176197.79,31,29,2936.63,6033.54,1851.69,185169.0,6,148.57,12.64,12,0.1251,unknown,normal
d4350c65-3217-404f-9067-ca883f9cc940,e32116c4-7cd0-4985-9d39-e56dab62485c,2026-04-20T11:28:18.694303,6.67,6,False,1,64737.56,77466.02,142203.58,42,16,2451.79,3990.17,1417.88,141788.0,4,142.4,11.9,31,0.0887,unknown,normal
3fed3ece-025a-4290-a0be-e91f2719ceb6,05ec70c2-572e-44ba-a3ae-050212d98ac3,2026-04-20T11:28:18.694327,9.98,6,False,0,60920.45,66114.09,127034.54,23,13,3528.74,10231.61,1686.5,168650.0,6,2512.52,1215.66,23,0.68,worker,suspicious_worker
5fd2a836-abb8-4042-91d0-566d117328fe,72fcf5e2-01c3-42ff-b055-d33b6848a306,2026-04-20T11:28:18.694354,8.36,15,False,0,37016.8,31887.64,68904.44,31,13,1566.01,4552.48,982.71,98271.0,5,3035.05,1263.0,32,0.7751,worker,suspicious_worker
a325e054-f6db-4961-8c91-1037944ca958,9cbcfb16-290f-4987-906c-fa98cd04f82b,2026-04-20T11:28:18.694379,7.19,8,False,0,81685.49,71878.5,153563.99,42,14,2742.21,4998.5,1476.96,147696.0,5,151.46,95.35,12,0.1221,unknown,normal
0f35503e-7502-43fa-ab6c-aac66142e3f6,20142bc6-6138-4c28-abf5-e21d8b7b7061,2026-04-20T11:28:18.694403,9.96,7,False,3,61109.58,50773.59,111883.17,13,8,5327.77,13690.14,1422.96,142296.0,3,2507.45,1229.95,29,0.7484,worker,suspicious_worker
ed0c30ab-cd0d-4a18-8412-9896c154e62d,8222db0b-cd97-488f-a943-ddffd3c2600f,2026-04-20T11:28:18.694427,9.67,15,False,6,37131.73,53113.98,90245.71,21,11,2820.18,5787.47,927.34,92734.0,4,5.47,90.25,44,0.0807,unknown,normal
cbc3306d-c8ff-49f5-96de-97edc41b78fb,2ac9471e-6bc0-4771-8996-2380ea451f3a,2026-04-20T11:28:18.694452,7.95,6,False,2,57596.69,51391.75,108988.44,43,21,1702.94,2769.28,1043.77,104377.0,6,58.99,10.96,17,0.0667,unknown,normal
8a4bfc0a-e435-4012-ae82-5b473bba1dcd,1d5794eb-8e0c-4281-8cd6-8b6110d3348c,2026-04-20T11:28:18.694477,7.05,7,False,2,71238.76,90121.64,161360.4,20,28,3361.67,7709.39,1677.96,167796.0,3,65.42,50.71,27,0.068,unknown,normal
21788a0f-06f4-49b6-82b7-54562119a30c,51fbea56-2f49-4553-afba-7a32ad180755,2026-04-20T11:28:18.694500,8.69,6,False,5,42742.61,92800.73,135543.34,13,14,5020.12,18014.17,1625.53,162553.0,5,2166.4,1337.26,17,0.7771,worker,suspicious_worker
1cfe66c1-f498-40db-b709-bf66da63dcff,4788b8c8-c9d8-4024-8730-3871d3c5c590,2026-04-20T11:28:18.694526,6.98,15,False,3,51201.74,84155.45,135357.19,25,5,4511.91,13395.93,1846.54,184654.0,4,4067.46,923.9,27,0.6356,worker,suspicious_worker
1b9e1c80-0384-4e8d-90a3-9a42e53915ae,b79a2eab-ae88-4d58-96bd-99d8d6c89989,2026-04-20T11:28:18.694549,8.07,16,False,5,52113.36,52895.37,105008.73,54,11,1615.52,3570.28,1057.03,105703.0,3,83.63,26.31,34,0.0947,unknown,normal
f6c83bff-715e-46e2-a815-59b60d6a9b17,cb4424bc-a79c-4ec4-8acd-820a85fec2de,2026-04-20T11:28:18.694573,7.39,15,False,5,128445.64,73425.07,201870.71,33,26,3421.54,6791.96,1945.2,194520.0,6,119.57,54.34,28,0.0145,unknown,normal
04b372aa-b0da-443d-a90a-a5010a9a5b1b,2f3c52e7-99f0-43b7-9e28-cc3e8c7433be,2026-04-20T11:28:18.694597,9.52,8,False,3,108979.44,83915.7,192895.14,22,10,6027.97,11843.37,1963.23,196323.0,5,132.12,34.76,35,0.1057,unknown,normal
ca6479f4-71dd-46ba-aae8-fe191b3b2663,2bac335c-918d-4272-aa70-1416490966b1,2026-04-20T11:28:18.694625,7.93,14,False,4,12579.48,17632.64,30212.12,11,8,1590.11,2530.19,364.8,36480.0,2,283.12,161.17,17,0.2118,nozzle,nozzle_issues
45a4a8a7-3b44-49b2-8c2a-6b39928d3126,b36e51a3-3d70-4e7a-a212-f12efa1e9464,2026-04-20T11:28:18.694652,7.04,6,False,2,74511.89,59863.26,134375.15,17,14,4334.68,8442.38,1382.61,138261.0,4,114.5,16.65,23,0.1169,unknown,normal
2cab2dda-01b5-46d5-8747-04e015d442c0,28d60cba-7bb9-4810-8146-47ce42eae9af,2026-04-20T11:28:18.694677,9.87,15,False,2,65213.03,30672.77,95885.8,16,30,2084.47,3917.11,955.06,95506.0,5,182.45,76.68,45,0.0095,unknown,normal
ff13d20c-2b89-4394-8c2a-3dcf5289da79,bcacf2ca-aea8-46d0-99bb-df1a258bb78d,2026-04-20T11:28:18.694701,6.84,15,False,1,93900.62,111028.37,204928.99,60,12,2846.24,5095.3,1982.26,198226.0,4,182.13,33.15,23,0.0829,unknown,normal
f4695416-389b-40a0-98c1-dd97b5df3e5a,740d5eb1-9c27-4f16-89d8-dfced945061b,2026-04-20T11:28:18.694728,6.05,6,False,6,85029.05,100148.84,185177.89,46,6,3561.11,5900.57,1928.43,192843.0,5,4.85,63.16,25,0.0051,unknown,normal
45d9e89c-d72e-4739-94c7-ad55f3e4354c,be3fd077-f3d1-4787-bc60-c219d2060df0,2026-04-20T11:28:18.694754,9.25,14,False,5,68568.82,36816.51,105385.33,37,4,2570.37,5534.15,1280.9,128090.0,6,1570.54,1613.98,49,0.6222,worker,suspicious_worker
e24335c4-fb93-4061-a2d7-617879d641b4,c51bc8ba-12dd-454a-9e0e-86afe26dc204,2026-04-20T11:28:18.694779,8.94,14,False,1,114332.17,71904.27,186236.44,42,21,2956.13,6632.03,1797.77,179777.0,5,54.81,20.27,26,0.1454,unknown,normal
b6c81ef0-65b2-4412-9b7a-7d67282af111,8d8fba12-ae37-46f5-bb09-82c01edfebeb,2026-04-20T11:28:18.694803,7.51,14,False,0,43475.43,62195.4,105670.83,33,27,1761.18,3580.84,1066.7,106670.0,4,76.48,99.32,35,0.1427,unknown,normal
f018866b-b605-4ef1-bd79-9dad387e5923,0014d4fc-9684-4a64-b14e-887a6404c348,2026-04-20T11:28:18.694828,8.86,14,False,1,21066.14,13554.65,34620.79,19,7,1331.57,2949.71,431.15,43115.0,1,549.97,166.35,30,0.176,nozzle,nozzle_issues
ba868154-65fc-456a-89bc-f726db083f7d,e6706b3b-7b95-4779-89a5-03f6f08f89ff,2026-04-20T11:28:18.694854,8.24,7,False,6,64994.72,129859.56,194854.28,40,24,3044.6,7118.49,1930.51,193051.0,4,11.79,49.34,36,0.0467,unknown,normal
edd2d73e-7ec4-4760-9dec-97efcc5e1b1c,4f9cf70b-f06c-44e7-aa6d-fb7cfd76fd5f,2026-04-20T11:28:18.694877,6.6,8,False,5,44262.97,102192.26,146455.23,59,11,2092.22,4718.04,1478.37,147837.0,6,109.12,31.3,25,0.0483,unknown,normal
c6ed1e9f-4bd6-44d2-af83-30aff8bb885c,d60110dc-85ef-4b9f-9225-a8e58b6d124f,2026-04-20T11:28:18.694901,8.06,16,False,5,37248.71,27006.19,64254.9,22,5,2379.81,8362.11,897.72,89772.0,4,3319.79,682.22,27,0.5469,worker,suspicious_worker
4007000d-c1d5-4134-ad41-7206802236fb,77dfd239-f458-4d2c-8218-d7b67e7d2b84,2026-04-20T11:28:18.694928,1.51,13,False,3,37869.92,12691.16,50561.08,70,26,526.68,2419.91,512.17,51217.0,4,587.92,2987.23,46,0.922,unknown,random_noise
e0726ca4-49d5-41e2-a884-aa3b8e01e204,fee198ed-0362-40a3-9cb0-18b4d41af763,2026-04-20T11:28:18.694952,8.09,15,False,2,44535.13,62500.23,107035.36,31,6,2892.85,10430.54,1476.57,147657.0,5,3317.83,876.86,44,0.4448,worker,suspicious_worker
4ea7db86-a20f-4ee0-83ea-21cc391d736c,9a2d276a-4684-4762-a858-453514322f01,2026-04-20T11:28:18.694986,8.99,7,False,1,44869.89,102763.17,147633.06,41,10,2894.77,4777.38,1429.25,142925.0,3,198.66,0.56,22,0.0299,unknown,normal
32a38d89-6808-4fc8-9221-f4ad8aa57609,5c364b17-2368-4784-8c43-c28b77c1e1fe,2026-04-20T11:28:18.695011,7.83,6,False,0,51117.19,105343.83,156461.02,55,22,2031.96,4842.86,1549.97,154997.0,5,125.76,92.79,27,0.0426,unknown,normal
108b1063-8aaf-47dc-a6b0-7cc4954b5132,ef7ac765-79f3-467b-8f77-9a7e498314d9,2026-04-20T11:28:18.695035,9.7,0,True,2,16925.93,44305.67,61231.6,11,4,4082.11,9113.02,899.6,89960.0,2,475.06,294.8,10,0.1789,time_window,night_anomaly
61817ef5-11ac-44e6-8680-bfa14891ccbe,0724a3b0-493c-46e8-94e0-e1410a90cf4d,2026-04-20T11:28:18.695059,9.19,15,False,5,102890.02,66116.98,169007.0,52,24,2223.78,3952.19,1719.27,171927.0,6,41.86,0.27,24,0.1484,unknown,normal
0ac4042f-04c9-479a-bcd1-40c34a002c8e,682b8806-a7d9-44d2-ad55-21fb05653ecc,2026-04-20T11:28:18.695084,9.21,7,False,1,44442.98,59072.84,103515.82,18,9,3833.92,7712.72,997.78,99778.0,6,85.08,47.17,29,0.0751,unknown,normal
4679dbcd-d46c-4641-b6c6-2a0e19060253,62f4d0b8-ca2d-4f4c-88fe-26e81e7ac7a3,2026-04-20T11:28:18.695109,8.24,14,False,6,53488.06,72453.69,125941.75,48,15,1999.08,4059.5,1262.64,126264.0,4,191.07,94.55,27,0.1067,unknown,normal
5e208671-0eb5-4610-aef9-75fc35cdd629,6968fb07-acb5-4a63-bdd7-26dfcfe4d44a,2026-04-20T11:28:18.695133,8.24,14,False,5,23797.4,21690.22,45487.62,18,7,1819.5,3215.09,515.59,51559.0,2,698.76,319.76,16,0.1957,nozzle,nozzle_issues
4fa0f6d9-3f33-4f46-9292-ff4b78d0a56f,2f3477a8-4c43-43e4-9bab-b9b5ca625bfe,2026-04-20T11:28:18.695160,8.24,7,False,3,90983.27,39332.52,130315.79,27,19,2832.95,5272.1,1249.05,124905.0,4,1.12,31.04,16,0.1367,unknown,normal
74cc5e7e-b0b2-4f2a-8b47-f09c975b5d46,4d50c951-bf73-4645-94ba-65c59726e317,2026-04-20T11:28:18.695186,10.01,22,True,4,17705.87,27404.38,45110.25,9,1,4511.02,22497.42,618.42,61842.0,4,730.16,662.74,23,0.347,time_window,night_anomaly
9d18a19b-d310-4d4a-87a7-b8083d2d4b03,29184aa0-9cb6-4817-b774-3c815fbf2e95,2026-04-20T11:28:18.695214,11.71,2,True,5,20598.21,27870.35,48468.56,13,2,3231.24,6832.72,763.58,76358.0,2,1341.96,741.98,27,0.3209,time_window,night_anomaly
eece3084-1ff5-41f5-b028-8d00d8662b84,d4705d77-b0f7-42a0-b0db-65e32f66ff87,2026-04-20T11:28:18.695238,8.53,1,True,6,25745.88,40059.39,65805.27,3,6,7311.7,16761.53,1076.64,107664.0,4,771.71,867.32,25,0.2842,time_window,night_anomaly
450d0bb0-54e4-4226-9bac-6c6ed50711a3,dda9c62c-dab5-4a50-98bf-5eccfc4858bb,2026-04-20T11:28:18.695263,9.35,8,False,5,61937.79,43245.79,105183.58,38,21,1782.77,2699.42,1003.06,100306.0,6,83.28,66.77,13,0.0097,unknown,normal
6256eb8f-c55b-47ab-b47a-14fddaa254af,eafd71cd-06d7-4f23-a549-4e77811ab3ff,2026-04-20T11:28:18.695287,8.01,16,False,2,8175.52,11754.56,19930.08,11,10,949.05,2006.18,233.59,23359.0,1,317.82,246.2,8,0.1183,nozzle,nozzle_issues
55f82735-ab93-46fd-a741-73460e16be7a,1010fbc9-93e9-4105-ba6b-5ea9847cb542,2026-04-20T11:28:18.695312,8.79,15,False,3,35198.29,59167.01,94365.3,20,10,3145.51,5716.97,905.79,90579.0,3,153.34,78.87,23,0.0957,unknown,normal
1e256abf-5441-4b2c-9eed-f05fedaa785e,cdb4f086-1c29-4ade-a145-85398530217d,2026-04-20T11:28:18.695337,9.51,7,False,2,120918.33,62127.17,183045.5,27,28,3328.1,7507.64,1804.77,180477.0,4,62.1,37.93,28,0.0267,unknown,normal
f7a7573e-bc60-455e-bb26-50e08905482d,ecdf7485-8c52-4002-96c4-72c2c42d0c16,2026-04-20T11:28:18.695360,7.26,7,False,6,39503.87,67020.12,106523.99,33,13,2315.74,5088.97,1025.89,102589.0,5,18.48,35.52,33,0.0523,unknown,normal
7d468b38-3de8-44ff-aa8e-18c0011bbdb9,577f394e-b01a-4a9a-acca-944f901a89d6,2026-04-20T11:28:18.695387,7.8,16,False,5,80412.89,46443.39,126856.28,22,5,4698.38,14451.74,1798.08,179808.0,4,4978.14,1150.78,33,0.4434,worker,suspicious_worker
130a80e8-4c1e-44eb-9035-d48bba038a88,cf86ace2-2733-4ab7-8ddc-fc513361056f,2026-04-20T11:28:18.695411,8.02,16,False,6,33523.77,53712.1,87235.87,16,10,3355.23,8460.86,1122.74,112274.0,3,3309.6,1446.67,45,0.4129,worker,suspicious_worker
696e8f0a-202f-46c0-8355-943e766b13ea,a26bab8b-5487-4625-972d-090705a52185,2026-04-20T11:28:18.695434,7.49,14,False,5,83354.13,60232.32,143586.45,55,16,2022.34,4791.59,1506.07,150607.0,3,31.75,47.55,31,0.0972,unknown,normal
ab6f99bc-c321-4832-8cf4-2bbf92b2888f,8c01eda1-0ffb-4882-b16e-95dc6188299a,2026-04-20T11:28:18.695458,9.65,8,False,1,40671.88,91080.25,131752.13,54,19,1804.82,3778.53,1360.21,136021.0,6,146.19,47.36,25,0.0379,unknown,normal
e7ffb42c-33bc-4d4b-9813-d248a7451104,4bf8f783-a495-4221-879c-29e6480f167a,2026-04-20T11:28:18.695482,7.35,16,False,3,79082.08,42400.79,121482.87,47,8,2208.78,4243.04,1160.21,116021.0,5,190.8,40.08,11,0.0246,unknown,normal
e30d92fe-be97-407b-8f49-7cde07accb3a,8c977db3-a611-4f6e-8f4b-414c5d7f6723,2026-04-20T11:28:18.695508,7.2,15,False,5,129056.72,58261.32,187318.04,23,9,5853.69,12663.91,1931.42,193142.0,3,194.07,30.93,19,0.1202,unknown,normal
a778536f-c028-4977-8d62-d2cc069948b0,300f2f02-c589-47b3-80c8-fddb372e11ce,2026-04-20T11:28:18.695532,6.66,6,False,5,42657.01,58783.42,101440.43,20,10,3381.35,5870.64,976.99,97699.0,4,87.31,72.41,19,0.1027,unknown,normal
636ebd9e-b008-4fca-b78d-a770915e32a9,cf4f0588-3d12-4788-8f38-ff654d91bd30,2026-04-20T11:28:18.695556,7.5,14,False,1,16631.83,12307.46,28939.29,11,9,1446.96,3621.24,337.88,33788.0,2,594.36,317.07,8,0.1275,nozzle,nozzle_issues
25225394-0d31-41f0-be5a-5d25a2338e76,6a47fff1-317f-4c3e-a9f4-32218087e26c,2026-04-20T11:28:18.695580,9.74,14,False,6,66488.81,50178.72,116667.53,42,24,1767.69,3347.74,1192.53,119253.0,3,69.37,66.99,47,0.004,unknown,normal
bf48cc6b-0ae0-447a-ba57-33082af928b8,cd77a044-7204-43cb-bf6e-2c8d97c46c5a,2026-04-20T11:28:18.695604,8.71,23,True,2,9684.56,38622.93,48307.49,12,7,2542.5,12061.0,689.82,68982.0,4,691.12,549.95,6,0.1634,time_window,night_anomaly
a18586d9-16f0-4798-a888-67c022f41275,ff2e612e-fa10-4973-91d2-a58bc3fb84b1,2026-04-20T11:28:18.695634,7.36,16,False,1,58326.0,69940.2,128266.2,45,6,2515.02,4429.0,1310.85,131085.0,6,35.9,39.82,43,0.1251,unknown,normal
daa50dd6-32ff-4bb2-aa0e-2e4338120e45,29965fdc-f537-4f91-8049-f641e049d1fb,2026-04-20T11:28:18.695658,6.33,16,False,5,59351.72,36158.1,95509.82,15,10,3820.39,6949.39,921.69,92169.0,6,137.26,1.16,35,0.0634,unknown,normal
0a82d4f2-579a-42cd-9071-7130818429ee,143043d3-8087-47f2-bea4-6b78986d083b,2026-04-20T11:28:18.695682,7.7,16,False,5,64205.51,32593.86,96799.37,47,16,1536.5,3504.76,939.15,93915.0,5,168.83,97.18,17,0.1178,unknown,normal
cb8c5632-4f23-47f8-a090-0f87bbbd062e,1531500a-3708-464a-9430-1960104ec6ce,2026-04-20T11:28:18.695707,7.91,12,False,6,0.0,0.0,0.0,75,16,0.0,0.0,2024.16,202416.0,7,2174.44,1394.29,2,0.1216,unknown,random_noise
34323649-3fd5-44f0-97d9-6a6b398ef644,d616ad8e-76c4-4cbf-9bb6-3d1a821635d0,2026-04-20T11:28:18.695731,7.47,15,False,5,70333.46,53058.9,123392.36,16,22,3247.17,5738.51,1243.16,124316.0,5,71.38,1.75,30,0.0447,unknown,normal
3ce00490-7c72-4b19-a74b-b1a1d68086e5,0ffdeec8-7f1f-46a5-aa7e-f0aaea5653b5,2026-04-20T11:28:18.695755,6.45,16,False,0,52649.52,89610.54,142260.06,49,8,2495.79,4058.29,1437.52,143752.0,4,126.58,43.11,27,0.0518,unknown,normal
f1e3ffa2-7d46-4897-bb71-c6dbcf098425,1223a2a0-554a-4134-b2c4-744d94ccaefb,2026-04-20T11:28:18.695779,8.47,16,False,6,47024.33,95208.79,142233.12,38,6,3232.57,5323.24,1428.27,142827.0,3,76.38,98.03,15,0.0507,unknown,normal
d33a79f8-915d-4880-9d28-e9ee66b1d92c,869d2778-3f2b-4959-a526-127b963a5259,2026-04-20T11:28:18.695807,7.21,14,False,0,48788.64,34095.36,82884.0,33,4,2240.11,8229.51,1020.72,102072.0,6,4878.06,1690.47,31,0.7977,worker,suspicious_worker
0501c76d-6704-4e8e-a883-9670da0b2d08,41eed053-8647-42a5-803b-8b79706888cc,2026-04-20T11:28:18.695832,8.16,7,False,5,65051.71,67932.86,132984.57,34,9,3092.66,7884.96,1758.74,175874.0,4,2468.99,1507.16,40,0.7594,worker,suspicious_worker
234ff0ee-a04d-43a2-9337-114431a898be,345b3246-3eb2-4156-b621-0143a9c82f43,2026-04-20T11:28:18.695856,7.09,14,False,1,22058.81,40624.87,62683.68,18,10,2238.7,7159.72,822.46,82246.0,5,1840.02,837.24,35,0.4495,worker,suspicious_worker
ed163423-6afb-401c-99c9-a2612fefdb84,e8f90011-06dc-4b09-8e88-fc380f938316,2026-04-20T11:28:18.695880,8.91,15,False,6,55548.27,47683.6,103231.87,27,9,2867.55,8462.73,1352.77,135277.0,3,2700.33,979.46,43,0.4183,worker,suspicious_worker
76879359-9a7f-46e7-9c7b-d91604512804,eb5edb8a-6e37-4109-bf99-c77f5331fa7c,2026-04-20T11:28:18.695905,10.0,2,True,5,11661.52,24680.61,36342.13,13,2,2422.81,9434.79,536.01,53601.0,4,1974.41,174.78,28,0.3955,time_window,night_anomaly
70cc74a8-18c6-4d2c-ad19-0c03c600db49,2b596a05-3c52-4d64-9721-31ac1acc7455,2026-04-20T11:28:18.695929,7.17,8,False,3,84344.42,69024.39,153368.81,25,24,3129.98,5795.55,1609.4,160940.0,6,83.08,76.49,28,0.0835,unknown,normal
3a12ddc6-c108-4c71-84d5-05a3ec2b1231,4741d651-dd22-4e1c-92e7-c3a660b79ea1,2026-04-20T11:28:18.695953,6.94,15,False,1,45784.95,85254.74,131039.69,40,11,2569.41,4397.04,1254.11,125411.0,3,114.15,17.86,20,0.115,unknown,normal
45152cb0-56e4-43b1-806e-39c9797da40a,d3416ca2-1a28-4ce7-9168-e91c19dfb8c7,2026-04-20T11:28:18.695981,13.73,17,False,3,0.0,0.0,0.0,35,20,0.0,0.0,1056.07,105607.0,1,3321.17,2060.53,40,0.7618,unknown,random_noise
d776184d-aeff-44cd-8d4b-a2352752d253,35be4bc2-9f80-4723-9a87-207370b3db89,2026-04-20T11:28:18.696006,8.14,14,False,1,88854.81,94137.59,182992.4,43,10,3452.69,8369.01,1830.87,183087.0,4,80.01,0.33,31,0.1144,unknown,normal
2dd5b30d-91fc-4d5b-bd42-a72d4ccbe608,dedde8e5-b55c-4317-8d68-3c68cceda402,2026-04-20T11:28:18.696031,8.73,6,False,3,53327.6,60789.05,114116.65,16,13,3935.06,8098.68,1496.19,149619.0,4,1985.0,1429.88,20,0.6198,worker,suspicious_worker
0b8e3d33-55c7-4c0d-b165-e4142db1c572,931880fd-6372-4a86-8f66-78b36592dc3a,2026-04-20T11:28:18.696056,9.78,8,False,4,42223.49,44164.56,86388.05,12,8,4319.4,8835.07,1099.93,109993.0,6,3432.2,1795.16,25,0.556,worker,suspicious_worker
e7347b4b-fd01-4652-afb6-b49031fd069a,672b81d8-2299-4251-9d24-998cffe51115,2026-04-20T11:28:18.696083,6.96,14,False,5,59500.55,83120.69,142621.24,38,3,3478.57,8397.32,1905.66,190566.0,6,3107.18,1525.51,43,0.7954,worker,suspicious_worker
33692167-d3f7-4fcc-9984-25a4f86f283c,287d3e73-7192-4889-9ef1-ef23bc13eb75,2026-04-20T11:28:18.696108,9.89,15,False,5,9224.73,12103.94,21328.67,10,5,1421.91,3118.7,244.46,24446.0,1,104.82,61.31,26,0.1313,nozzle,nozzle_issues
acdcb9fc-b106-4530-a37e-0acf02bb9252,39430527-d2d9-4642-a20c-25279b66bc16,2026-04-20T11:28:18.696134,7.88,14,False,0,118859.52,63065.68,181925.2,49,8,3191.67,7072.09,1739.65,173965.0,3,87.7,82.78,13,0.0439,unknown,normal
